original_filepath,new_filepath,recording_id,frame_index
normal/additional_vid2_0409.jpg,normal/normal_00726.jpg,additional_vid2,409
normal/additional_vid2_0410.jpg,normal/normal_00727.jpg,additional_vid2,410
normal/additional_vid2_0411.jpg,normal/normal_00728.jpg,additional_vid2,411
normal/additional_vid2_0412.jpg,normal/normal_00729.jpg,additional_vid2,412
normal/additional_vid2_0413.jpg,normal/normal_00730.jpg,additional_vid2,413
normal/additional_vid2_0414.jpg,normal/normal_00731.jpg,additional_vid2,414
normal/additional_vid2_0415.jpg,normal/normal_00732.jpg,additional_vid2,415
normal/additional_vid2_0416.jpg,normal/normal_00733.jpg,additional_vid2,416
normal/additional_vid2_0417.jpg,normal/normal_00734.jpg,additional_vid2,417
normal/additional_vid2_0418.jpg,normal/normal_00735.jpg,additional_vid2,418
normal/additional_vid2_0419.jpg,normal/normal_00736.jpg,additional_vid2,419
normal/additional_vid2_0420.jpg,normal/normal_00737.jpg,additional_vid2,420
normal/additional_vid2_0421.jpg,normal/normal_00738.jpg,additional_vid2,421
normal/additional_vid2_0422.jpg,normal/normal_00739.jpg,additional_vid2,422
normal/additional_vid2_0423.jpg,normal/normal_00740.jpg,additional_vid2,423
normal/additional_vid2_0424.jpg,normal/normal_00741.jpg,additional_vid2,424
normal/additional_vid2_0425.jpg,normal/normal_00742.jpg,additional_vid2,425
normal/additional_vid2_0426.jpg,normal/normal_00743.jpg,additional_vid2,426
normal/additional_vid2_0427.jpg,normal/normal_00744.jpg,additional_vid2,427
normal/additional_vid2_0428.jpg,normal/normal_00745.jpg,additional_vid2,428
normal/additional_vid2_0429.jpg,normal/normal_00746.jpg,additional_vid2,429
normal/additional_vid2_0430.jpg,normal/normal_00747.jpg,additional_vid2,430
normal/additional_vid2_0431.jpg,normal/normal_00748.jpg,additional_vid2,431
normal/additional_vid3_0001.jpg,normal/normal_00749.jpg,additional_vid3,1
normal/additional_vid3_0002.jpg,normal/normal_00750.jpg,additional_vid3,2
normal/additional_vid3_0003.jpg,normal/normal_00751.jpg,additional_vid3,3
normal/additional_vid3_0004.jpg,normal/normal_00752.jpg,additional_vid3,4
normal/additional_vid3_0005.jpg,normal/normal_00753.jpg,additional_vid3,5
normal/additional_vid3_0006.jpg,normal/normal_00754.jpg,additional_vid3,6
normal/additional_vid3_0007.jpg,normal/normal_00755.jpg,additional_vid3,7
normal/additional_vid3_0008.jpg,normal/normal_00756.jpg,additional_vid3,8
normal/additional_vid3_0009.jpg,normal/normal_00757.jpg,additional_vid3,9
normal/additional_vid3_0010.jpg,normal/normal_00758.jpg,additional_vid3,10
normal/additional_vid3_0011.jpg,normal/normal_00759.jpg,additional_vid3,11
normal/additional_vid3_0012.jpg,normal/normal_00760.jpg,additional_vid3,12
normal/additional_vid3_0013.jpg,normal/normal_00761.jpg,additional_vid3,13
normal/additional_vid3_0014.jpg,normal/normal_00762.jpg,additional_vid3,14
normal/additional_vid3_0015.jpg,normal/normal_00763.jpg,additional_vid3,15
normal/additional_vid3_0016.jpg,normal/normal_00764.jpg,additional_vid3,16
normal/additional_vid3_0017.jpg,normal/normal_00765.jpg,additional_vid3,17
normal/additional_vid3_0018.jpg,normal/normal_00766.jpg,additional_vid3,18
normal/additional_vid3_0019.jpg,normal/normal_00767.jpg,additional_vid3,19
normal/additional_vid3_0020.jpg,normal/normal_00768.jpg,additional_vid3,20
normal/additional_vid3_0021.jpg,normal/normal_00769.jpg,additional_vid3,21
normal/additional_vid3_0022.jpg,normal/normal_00770.jpg,additional_vid3,22
normal/additional_vid3_0023.jpg,normal/normal_00771.jpg,additional_vid3,23
normal/additional_vid3_0024.jpg,normal/normal_00772.jpg,additional_vid3,24
normal/additional_vid3_0025.jpg,normal/normal_00773.jpg,additional_vid3,25
normal/additional_vid3_0026.jpg,normal/normal_00774.jpg,additional_vid3,26
normal/additional_vid3_0027.jpg,normal/normal_00775.jpg,additional_vid3,27
normal/additional_vid3_0028.jpg,normal/normal_00776.jpg,additional_vid3,28
normal/additional_vid3_0029.jpg,normal/normal_00777.jpg,additional_vid3,29
normal/additional_vid3_0030.jpg,normal/normal_00778.jpg,additional_vid3,30
normal/additional_vid3_0031.jpg,normal/normal_00779.jpg,additional_vid3,31
normal/additional_vid3_0032.jpg,normal/normal_00780.jpg,additional_vid3,32
normal/additional_vid3_0033.jpg,normal/normal_00781.jpg,additional_vid3,33
normal/additional_vid3_0034.jpg,normal/normal_00782.jpg,additional_vid3,34
normal/additional_vid3_0035.jpg,normal/normal_00783.jpg,additional_vid3,35
normal/additional_vid3_0036.jpg,normal/normal_00784.jpg,additional_vid3,36
normal/additional_vid3_0037.jpg,normal/normal_00785.jpg,additional_vid3,37
normal/additional_vid3_0038.jpg,normal/normal_00786.jpg,additional_vid3,38
normal/additional_vid3_0039.jpg,normal/normal_00787.jpg,additional_vid3,39
normal/additional_vid3_0040.jpg,normal/normal_00788.jpg,additional_vid3,40
normal/additional_vid3_0041.jpg,normal/normal_00789.jpg,additional_vid3,41
normal/additional_vid3_0042.jpg,normal/normal_00790.jpg,additional_vid3,42
normal/additional_vid3_0043.jpg,normal/normal_00791.jpg,additional_vid3,43
normal/additional_vid3_0044.jpg,normal/normal_00792.jpg,additional_vid3,44
normal/additional_vid3_0045.jpg,normal/normal_00793.jpg,additional_vid3,45
normal/additional_vid3_0046.jpg,normal/normal_00794.jpg,additional_vid3,46
normal/additional_vid3_0047.jpg,normal/normal_00795.jpg,additional_vid3,47
normal/additional_vid3_0048.jpg,normal/normal_00796.jpg,additional_vid3,48
normal/additional_vid3_0049.jpg,normal/normal_00797.jpg,additional_vid3,49
normal/additional_vid3_0050.jpg,normal/normal_00798.jpg,additional_vid3,50
normal/additional_vid3_0051.jpg,normal/normal_00799.jpg,additional_vid3,51
normal/additional_vid3_0052.jpg,normal/normal_00800.jpg,additional_vid3,52
normal/additional_vid3_0053.jpg,normal/normal_00801.jpg,additional_vid3,53
normal/additional_vid3_0054.jpg,normal/normal_00802.jpg,additional_vid3,54
normal/additional_vid3_0055.jpg,normal/normal_00803.jpg,additional_vid3,55
normal/additional_vid3_0056.jpg,normal/normal_00804.jpg,additional_vid3,56
normal/additional_vid3_0057.jpg,normal/normal_00805.jpg,additional_vid3,57
normal/additional_vid3_0058.jpg,normal/normal_00806.jpg,additional_vid3,58
normal/additional_vid3_0059.jpg,normal/normal_00807.jpg,additional_vid3,59
normal/additional_vid3_0060.jpg,normal/normal_00808.jpg,additional_vid3,60
normal/additional_vid3_0061.jpg,normal/normal_00809.jpg,additional_vid3,61
normal/additional_vid3_0062.jpg,normal/normal_00810.jpg,additional_vid3,62
normal/additional_vid3_0063.jpg,normal/normal_00811.jpg,additional_vid3,63
normal/additional_vid3_0064.jpg,normal/normal_00812.jpg,additional_vid3,64
normal/additional_vid3_0065.jpg,normal/normal_00813.jpg,additional_vid3,65
normal/additional_vid3_0066.jpg,normal/normal_00814.jpg,additional_vid3,66
normal/additional_vid3_0067.jpg,normal/normal_00815.jpg,additional_vid3,67
normal/additional_vid3_0068.jpg,normal/normal_00816.jpg,additional_vid3,68
normal/additional_vid3_0069.jpg,normal/normal_00817.jpg,additional_vid3,69
normal/additional_vid3_0070.jpg,normal/normal_00818.jpg,additional_vid3,70
normal/additional_vid3_0071.jpg,normal/normal_00819.jpg,additional_vid3,71
normal/additional_vid3_0072.jpg,normal/normal_00820.jpg,additional_vid3,72
normal/additional_vid3_0073.jpg,normal/normal_00821.jpg,additional_vid3,73
normal/additional_vid3_0074.jpg,normal/normal_00822.jpg,additional_vid3,74
normal/additional_vid3_0075.jpg,normal/normal_00823.jpg,additional_vid3,75
normal/additional_vid3_0076.jpg,normal/normal_00824.jpg,additional_vid3,76
normal/additional_vid3_0077.jpg,normal/normal_00825.jpg,additional_vid3,77
normal/additional_vid3_0078.jpg,normal/normal_00826.jpg,additional_vid3,78
normal/additional_vid3_0079.jpg,normal/normal_00827.jpg,additional_vid3,79
normal/additional_vid3_0080.jpg,normal/normal_00828.jpg,additional_vid3,80
normal/additional_vid3_0081.jpg,normal/normal_00829.jpg,additional_vid3,81
normal/additional_vid3_0082.jpg,normal/normal_00830.jpg,additional_vid3,82
normal/additional_vid3_0083.jpg,normal/normal_00831.jpg,additional_vid3,83
normal/additional_vid3_0084.jpg,normal/normal_00832.jpg,additional_vid3,84
normal/additional_vid3_0085.jpg,normal/normal_00833.jpg,additional_vid3,85
normal/additional_vid3_0086.jpg,normal/normal_00834.jpg,additional_vid3,86
normal/additional_vid3_0087.jpg,normal/normal_00835.jpg,additional_vid3,87
normal/additional_vid3_0088.jpg,normal/normal_00836.jpg,additional_vid3,88
normal/additional_vid3_0089.jpg,normal/normal_00837.jpg,additional_vid3,89
normal/additional_vid3_0090.jpg,normal/normal_00838.jpg,additional_vid3,90
normal/additional_vid3_0091.jpg,normal/normal_00839.jpg,additional_vid3,91
normal/additional_vid3_0092.jpg,normal/normal_00840.jpg,additional_vid3,92
normal/additional_vid3_0093.jpg,normal/normal_00841.jpg,additional_vid3,93
normal/additional_vid3_0094.jpg,normal/normal_00842.jpg,additional_vid3,94
normal/additional_vid3_0095.jpg,normal/normal_00843.jpg,additional_vid3,95
normal/additional_vid3_0096.jpg,normal/normal_00844.jpg,additional_vid3,96
normal/additional_vid3_0097.jpg,normal/normal_00845.jpg,additional_vid3,97
normal/additional_vid3_0098.jpg,normal/normal_00846.jpg,additional_vid3,98
normal/additional_vid3_0099.jpg,normal/normal_00847.jpg,additional_vid3,99
normal/additional_vid3_0100.jpg,normal/normal_00848.jpg,additional_vid3,100
normal/additional_vid3_0101.jpg,normal/normal_00849.jpg,additional_vid3,101
normal/additional_vid3_0102.jpg,normal/normal_00850.jpg,additional_vid3,102
normal/additional_vid3_0103.jpg,normal/normal_00851.jpg,additional_vid3,103
normal/additional_vid3_0104.jpg,normal/normal_00852.jpg,additional_vid3,104
normal/additional_vid3_0105.jpg,normal/normal_00853.jpg,additional_vid3,105
normal/additional_vid3_0106.jpg,normal/normal_00854.jpg,additional_vid3,106
normal/additional_vid3_0107.jpg,normal/normal_00855.jpg,additional_vid3,107
normal/additional_vid3_0108.jpg,normal/normal_00856.jpg,additional_vid3,108
normal/additional_vid3_0109.jpg,normal/normal_00857.jpg,additional_vid3,109
normal/additional_vid3_0110.jpg,normal/normal_00858.jpg,additional_vid3,110
normal/additional_vid3_0111.jpg,normal/normal_00859.jpg,additional_vid3,111
normal/additional_vid3_0112.jpg,normal/normal_00860.jpg,additional_vid3,112
normal/additional_vid3_0113.jpg,normal/normal_00861.jpg,additional_vid3,113
normal/additional_vid3_0114.jpg,normal/normal_00862.jpg,additional_vid3,114
normal/additional_vid3_0115.jpg,normal/normal_00863.jpg,additional_vid3,115
normal/additional_vid3_0116.jpg,normal/normal_00864.jpg,additional_vid3,116
normal/additional_vid3_0117.jpg,normal/normal_00865.jpg,additional_vid3,117
normal/additional_vid3_0118.jpg,normal/normal_00866.jpg,additional_vid3,118
normal/additional_vid3_0119.jpg,normal/normal_00867.jpg,additional_vid3,119
normal/additional_vid3_0120.jpg,normal/normal_00868.jpg,additional_vid3,120
normal/additional_vid3_0121.jpg,normal/normal_00869.jpg,additional_vid3,121
normal/additional_vid3_0122.jpg,normal/normal_00870.jpg,additional_vid3,122
normal/additional_vid3_0123.jpg,normal/normal_00871.jpg,additional_vid3,123
normal/additional_vid3_0124.jpg,normal/normal_00872.jpg,additional_vid3,124
normal/additional_vid3_0125.jpg,normal/normal_00873.jpg,additional_vid3,125
normal/additional_vid3_0126.jpg,normal/normal_00874.jpg,additional_vid3,126
normal/additional_vid3_0127.jpg,normal/normal_00875.jpg,additional_vid3,127
normal/additional_vid3_0128.jpg,normal/normal_00876.jpg,additional_vid3,128
normal/additional_vid3_0129.jpg,normal/normal_00877.jpg,additional_vid3,129
normal/additional_vid3_0130.jpg,normal/normal_00878.jpg,additional_vid3,130
normal/additional_vid3_0131.jpg,normal/normal_00879.jpg,additional_vid3,131
normal/additional_vid3_0132.jpg,normal/normal_00880.jpg,additional_vid3,132
normal/additional_vid3_0133.jpg,normal/normal_00881.jpg,additional_vid3,133
normal/additional_vid3_0134.jpg,normal/normal_00882.jpg,additional_vid3,134
normal/additional_vid3_0135.jpg,normal/normal_00883.jpg,additional_vid3,135
normal/additional_vid3_0136.jpg,normal/normal_00884.jpg,additional_vid3,136
normal/additional_vid3_0137.jpg,normal/normal_00885.jpg,additional_vid3,137
normal/additional_vid3_0138.jpg,normal/normal_00886.jpg,additional_vid3,138
normal/additional_vid3_0139.jpg,normal/normal_00887.jpg,additional_vid3,139
normal/additional_vid3_0140.jpg,normal/normal_00888.jpg,additional_vid3,140
normal/additional_vid3_0141.jpg,normal/normal_00889.jpg,additional_vid3,141
normal/additional_vid3_0142.jpg,normal/normal_00890.jpg,additional_vid3,142
normal/additional_vid3_0143.jpg,normal/normal_00891.jpg,additional_vid3,143
normal/additional_vid3_0144.jpg,normal/normal_00892.jpg,additional_vid3,144
normal/additional_vid3_0145.jpg,normal/normal_00893.jpg,additional_vid3,145
normal/additional_vid3_0146.jpg,normal/normal_00894.jpg,additional_vid3,146
normal/additional_vid3_0147.jpg,normal/normal_00895.jpg,additional_vid3,147
normal/additional_vid3_0148.jpg,normal/normal_00896.jpg,additional_vid3,148
normal/additional_vid3_0149.jpg,normal/normal_00897.jpg,additional_vid3,149
normal/additional_vid3_0150.jpg,normal/normal_00898.jpg,additional_vid3,150
normal/additional_vid3_0151.jpg,normal/normal_00899.jpg,additional_vid3,151
normal/additional_vid3_0152.jpg,normal/normal_00900.jpg,additional_vid3,152
normal/additional_vid3_0153.jpg,normal/normal_00901.jpg,additional_vid3,153
normal/additional_vid3_0154.jpg,normal/normal_00902.jpg,additional_vid3,154
normal/additional_vid3_0155.jpg,normal/normal_00903.jpg,additional_vid3,155
normal/additional_vid3_0156.jpg,normal/normal_00904.jpg,additional_vid3,156
normal/additional_vid3_0157.jpg,normal/normal_00905.jpg,additional_vid3,157
normal/additional_vid3_0158.jpg,normal/normal_00906.jpg,additional_vid3,158
normal/additional_vid3_0159.jpg,normal/normal_00907.jpg,additional_vid3,159
normal/additional_vid3_0160.jpg,normal/normal_00908.jpg,additional_vid3,160
normal/additional_vid3_0161.jpg,normal/normal_00909.jpg,additional_vid3,161
normal/additional_vid3_0162.jpg,normal/normal_00910.jpg,additional_vid3,162
normal/additional_vid3_0163.jpg,normal/normal_00911.jpg,additional_vid3,163
normal/additional_vid3_0164.jpg,normal/normal_00912.jpg,additional_vid3,164
normal/additional_vid3_0165.jpg,normal/normal_00913.jpg,additional_vid3,165
normal/additional_vid3_0166.jpg,normal/normal_00914.jpg,additional_vid3,166
normal/additional_vid3_0167.jpg,normal/normal_00915.jpg,additional_vid3,167
normal/additional_vid3_0168.jpg,normal/normal_00916.jpg,additional_vid3,168
normal/additional_vid3_0169.jpg,normal/normal_00917.jpg,additional_vid3,169
normal/additional_vid3_0170.jpg,normal/normal_00918.jpg,additional_vid3,170
normal/additional_vid3_0171.jpg,normal/normal_00919.jpg,additional_vid3,171
normal/additional_vid3_0172.jpg,normal/normal_00920.jpg,additional_vid3,172
normal/additional_vid3_0173.jpg,normal/normal_00921.jpg,additional_vid3,173
normal/additional_vid3_0174.jpg,normal/normal_00922.jpg,additional_vid3,174
normal/additional_vid3_0175.jpg,normal/normal_00923.jpg,additional_vid3,175
normal/additional_vid3_0176.jpg,normal/normal_00924.jpg,additional_vid3,176
normal/additional_vid3_0177.jpg,normal/normal_00925.jpg,additional_vid3,177
normal/additional_vid3_0178.jpg,normal/normal_00926.jpg,additional_vid3,178
normal/additional_vid3_0179.jpg,normal/normal_00927.jpg,additional_vid3,179
normal/additional_vid3_0180.jpg,normal/normal_00928.jpg,additional_vid3,180
normal/additional_vid3_0181.jpg,normal/normal_00929.jpg,additional_vid3,181
normal/additional_vid3_0182.jpg,normal/normal_00930.jpg,additional_vid3,182
normal/additional_vid3_0183.jpg,normal/normal_00931.jpg,additional_vid3,183
normal/additional_vid3_0184.jpg,normal/normal_00932.jpg,additional_vid3,184
normal/additional_vid3_0185.jpg,normal/normal_00933.jpg,additional_vid3,185
normal/additional_vid3_0186.jpg,normal/normal_00934.jpg,additional_vid3,186
normal/additional_vid3_0187.jpg,normal/normal_00935.jpg,additional_vid3,187
normal/additional_vid3_0188.jpg,normal/normal_00936.jpg,additional_vid3,188
normal/additional_vid3_0189.jpg,normal/normal_00937.jpg,additional_vid3,189
normal/additional_vid3_0190.jpg,normal/normal_00938.jpg,additional_vid3,190
normal/additional_vid3_0191.jpg,normal/normal_00939.jpg,additional_vid3,191
normal/additional_vid3_0192.jpg,normal/normal_00940.jpg,additional_vid3,192
normal/additional_vid3_0193.jpg,normal/normal_00941.jpg,additional_vid3,193
normal/additional_vid3_0194.jpg,normal/normal_00942.jpg,additional_vid3,194
normal/additional_vid3_0195.jpg,normal/normal_00943.jpg,additional_vid3,195
normal/additional_vid3_0196.jpg,normal/normal_00944.jpg,additional_vid3,196
normal/additional_vid3_0197.jpg,normal/normal_00945.jpg,additional_vid3,197
normal/additional_vid3_0198.jpg,normal/normal_00946.jpg,additional_vid3,198
normal/additional_vid3_0199.jpg,normal/normal_00947.jpg,additional_vid3,199
normal/additional_vid3_0200.jpg,normal/normal_00948.jpg,additional_vid3,200
normal/additional_vid3_0201.jpg,normal/normal_00949.jpg,additional_vid3,201
normal/additional_vid3_0202.jpg,normal/normal_00950.jpg,additional_vid3,202
normal/additional_vid3_0203.jpg,normal/normal_00951.jpg,additional_vid3,203
normal/additional_vid3_0204.jpg,normal/normal_00952.jpg,additional_vid3,204
normal/additional_vid3_0205.jpg,normal/normal_00953.jpg,additional_vid3,205
normal/additional_vid3_0206.jpg,normal/normal_00954.jpg,additional_vid3,206
normal/additional_vid3_0207.jpg,normal/normal_00955.jpg,additional_vid3,207
normal/additional_vid3_0208.jpg,normal/normal_00956.jpg,additional_vid3,208
normal/additional_vid3_0209.jpg,normal/normal_00957.jpg,additional_vid3,209
normal/additional_vid3_0210.jpg,normal/normal_00958.jpg,additional_vid3,210
normal/additional_vid3_0211.jpg,normal/normal_00959.jpg,additional_vid3,211
normal/additional_vid3_0212.jpg,normal/normal_00960.jpg,additional_vid3,212
normal/additional_vid3_0213.jpg,normal/normal_00961.jpg,additional_vid3,213
normal/additional_vid3_0214.jpg,normal/normal_00962.jpg,additional_vid3,214
normal/additional_vid3_0215.jpg,normal/normal_00963.jpg,additional_vid3,215
normal/additional_vid3_0216.jpg,normal/normal_00964.jpg,additional_vid3,216
normal/additional_vid3_0217.jpg,normal/normal_00965.jpg,additional_vid3,217
normal/additional_vid3_0218.jpg,normal/normal_00966.jpg,additional_vid3,218
normal/additional_vid3_0219.jpg,normal/normal_00967.jpg,additional_vid3,219
normal/additional_vid3_0220.jpg,normal/normal_00968.jpg,additional_vid3,220
normal/additional_vid3_0221.jpg,normal/normal_00969.jpg,additional_vid3,221
normal/additional_vid3_0222.jpg,normal/normal_00970.jpg,additional_vid3,222
normal/additional_vid3_0223.jpg,normal/normal_00971.jpg,additional_vid3,223
normal/additional_vid3_0224.jpg,normal/normal_00972.jpg,additional_vid3,224
normal/additional_vid3_0225.jpg,normal/normal_00973.jpg,additional_vid3,225
normal/additional_vid3_0226.jpg,normal/normal_00974.jpg,additional_vid3,226
normal/additional_vid3_0227.jpg,normal/normal_00975.jpg,additional_vid3,227
normal/additional_vid3_0228.jpg,normal/normal_00976.jpg,additional_vid3,228
normal/additional_vid3_0229.jpg,normal/normal_00977.jpg,additional_vid3,229
normal/additional_vid3_0230.jpg,normal/normal_00978.jpg,additional_vid3,230
normal/additional_vid3_0231.jpg,normal/normal_00979.jpg,additional_vid3,231
normal/additional_vid3_0232.jpg,normal/normal_00980.jpg,additional_vid3,232
normal/additional_vid3_0233.jpg,normal/normal_00981.jpg,additional_vid3,233
normal/additional_vid3_0234.jpg,normal/normal_00982.jpg,additional_vid3,234
normal/additional_vid3_0235.jpg,normal/normal_00983.jpg,additional_vid3,235
normal/additional_vid3_0236.jpg,normal/normal_00984.jpg,additional_vid3,236
normal/additional_vid3_0237.jpg,normal/normal_00985.jpg,additional_vid3,237
normal/additional_vid3_0238.jpg,normal/normal_00986.jpg,additional_vid3,238
normal/additional_vid3_0239.jpg,normal/normal_00987.jpg,additional_vid3,239
normal/additional_vid3_0240.jpg,normal/normal_00988.jpg,additional_vid3,240
normal/additional_vid3_0241.jpg,normal/normal_00989.jpg,additional_vid3,241
normal/additional_vid3_0242.jpg,normal/normal_00990.jpg,additional_vid3,242
normal/additional_vid3_0243.jpg,normal/normal_00991.jpg,additional_vid3,243
normal/additional_vid3_0244.jpg,normal/normal_00992.jpg,additional_vid3,244
normal/additional_vid3_0245.jpg,normal/normal_00993.jpg,additional_vid3,245
normal/additional_vid3_0246.jpg,normal/normal_00994.jpg,additional_vid3,246
normal/additional_vid3_0247.jpg,normal/normal_00995.jpg,additional_vid3,247
normal/additional_vid3_0248.jpg,normal/normal_00996.jpg,additional_vid3,248
normal/additional_vid3_0249.jpg,normal/normal_00997.jpg,additional_vid3,249
normal/additional_vid3_0250.jpg,normal/normal_00998.jpg,additional_vid3,250
normal/additional_vid3_0251.jpg,normal/normal_00999.jpg,additional_vid3,251
normal/additional_vid3_0252.jpg,normal/normal_01000.jpg,additional_vid3,252
normal/additional_vid3_0253.jpg,normal/normal_01001.jpg,additional_vid3,253
normal/additional_vid3_0254.jpg,normal/normal_01002.jpg,additional_vid3,254
normal/additional_vid3_0255.jpg,normal/normal_01003.jpg,additional_vid3,255
normal/additional_vid3_0256.jpg,normal/normal_01004.jpg,additional_vid3,256
normal/additional_vid3_0257.jpg,normal/normal_01005.jpg,additional_vid3,257
normal/additional_vid3_0258.jpg,normal/normal_01006.jpg,additional_vid3,258
normal/additional_vid3_0259.jpg,normal/normal_01007.jpg,additional_vid3,259
normal/additional_vid3_0260.jpg,normal/normal_01008.jpg,additional_vid3,260
normal/additional_vid3_0261.jpg,normal/normal_01009.jpg,additional_vid3,261
normal/additional_vid3_0262.jpg,normal/normal_01010.jpg,additional_vid3,262
normal/additional_vid3_0263.jpg,normal/normal_01011.jpg,additional_vid3,263
normal/additional_vid3_0264.jpg,normal/normal_01012.jpg,additional_vid3,264
normal/additional_vid3_0265.jpg,normal/normal_01013.jpg,additional_vid3,265
normal/additional_vid3_0266.jpg,normal/normal_01014.jpg,additional_vid3,266
normal/additional_vid3_0267.jpg,normal/normal_01015.jpg,additional_vid3,267
normal/additional_vid3_0268.jpg,normal/normal_01016.jpg,additional_vid3,268
normal/additional_vid3_0269.jpg,normal/normal_01017.jpg,additional_vid3,269
normal/additional_vid3_0270.jpg,normal/normal_01018.jpg,additional_vid3,270
normal/additional_vid3_0271.jpg,normal/normal_01019.jpg,additional_vid3,271
normal/additional_vid3_0272.jpg,normal/normal_01020.jpg,additional_vid3,272
normal/additional_vid3_0273.jpg,normal/normal_01021.jpg,additional_vid3,273
normal/additional_vid3_0274.jpg,normal/normal_01022.jpg,additional_vid3,274
normal/additional_vid3_0275.jpg,normal/normal_01023.jpg,additional_vid3,275
normal/additional_vid3_0276.jpg,normal/normal_01024.jpg,additional_vid3,276
normal/additional_vid3_0277.jpg,normal/normal_01025.jpg,additional_vid3,277
normal/additional_vid3_0278.jpg,normal/normal_01026.jpg,additional_vid3,278
normal/additional_vid3_0279.jpg,normal/normal_01027.jpg,additional_vid3,279
normal/additional_vid3_0280.jpg,normal/normal_01028.jpg,additional_vid3,280
normal/additional_vid3_0281.jpg,normal/normal_01029.jpg,additional_vid3,281
normal/additional_vid3_0282.jpg,normal/normal_01030.jpg,additional_vid3,282
normal/additional_vid3_0283.jpg,normal/normal_01031.jpg,additional_vid3,283
normal/additional_vid3_0284.jpg,normal/normal_01032.jpg,additional_vid3,284
normal/additional_vid3_0285.jpg,normal/normal_01033.jpg,additional_vid3,285
normal/additional_vid3_0286.jpg,normal/normal_01034.jpg,additional_vid3,286
normal/additional_vid3_0287.jpg,normal/normal_01035.jpg,additional_vid3,287
normal/additional_vid3_0288.jpg,normal/normal_01036.jpg,additional_vid3,288
normal/additional_vid3_0289.jpg,normal/normal_01037.jpg,additional_vid3,289
normal/additional_vid3_0290.jpg,normal/normal_01038.jpg,additional_vid3,290
normal/additional_vid3_0291.jpg,normal/normal_01039.jpg,additional_vid3,291
normal/additional_vid3_0292.jpg,normal/normal_01040.jpg,additional_vid3,292
normal/additional_vid3_0293.jpg,normal/normal_01041.jpg,additional_vid3,293
normal/additional_vid3_0294.jpg,normal/normal_01042.jpg,additional_vid3,294
normal/additional_vid3_0295.jpg,normal/normal_01043.jpg,additional_vid3,295
normal/additional_vid3_0296.jpg,normal/normal_01044.jpg,additional_vid3,296
normal/additional_vid3_0297.jpg,normal/normal_01045.jpg,additional_vid3,297
normal/additional_vid3_0298.jpg,normal/normal_01046.jpg,additional_vid3,298
normal/additional_vid3_0299.jpg,normal/normal_01047.jpg,additional_vid3,299
normal/additional_vid3_0300.jpg,normal/normal_01048.jpg,additional_vid3,300
normal/additional_vid3_0301.jpg,normal/normal_01049.jpg,additional_vid3,301
normal/additional_vid3_0302.jpg,normal/normal_01050.jpg,additional_vid3,302
normal/additional_vid3_0303.jpg,normal/normal_01051.jpg,additional_vid3,303
normal/additional_vid3_0304.jpg,normal/normal_01052.jpg,additional_vid3,304
normal/additional_vid3_0305.jpg,normal/normal_01053.jpg,additional_vid3,305
normal/additional_vid3_0306.jpg,normal/normal_01054.jpg,additional_vid3,306
normal/additional_vid3_0307.jpg,normal/normal_01055.jpg,additional_vid3,307
normal/additional_vid3_0308.jpg,normal/normal_01056.jpg,additional_vid3,308
normal/additional_vid3_0309.jpg,normal/normal_01057.jpg,additional_vid3,309
normal/additional_vid3_0310.jpg,normal/normal_01058.jpg,additional_vid3,310
normal/additional_vid3_0311.jpg,normal/normal_01059.jpg,additional_vid3,311
normal/additional_vid3_0312.jpg,normal/normal_01060.jpg,additional_vid3,312
normal/additional_vid3_0313.jpg,normal/normal_01061.jpg,additional_vid3,313
normal/additional_vid3_0314.jpg,normal/normal_01062.jpg,additional_vid3,314
normal/additional_vid3_0315.jpg,normal/normal_01063.jpg,additional_vid3,315
normal/additional_vid3_0316.jpg,normal/normal_01064.jpg,additional_vid3,316
normal/additional_vid3_0317.jpg,normal/normal_01065.jpg,additional_vid3,317
normal/additional_vid3_0318.jpg,normal/normal_01066.jpg,additional_vid3,318
normal/additional_vid3_0319.jpg,normal/normal_01067.jpg,additional_vid3,319
normal/additional_vid3_0320.jpg,normal/normal_01068.jpg,additional_vid3,320
normal/additional_vid3_0321.jpg,normal/normal_01069.jpg,additional_vid3,321
normal/additional_vid3_0322.jpg,normal/normal_01070.jpg,additional_vid3,322
normal/additional_vid3_0323.jpg,normal/normal_01071.jpg,additional_vid3,323
normal/additional_vid3_0324.jpg,normal/normal_01072.jpg,additional_vid3,324
normal/additional_vid3_0325.jpg,normal/normal_01073.jpg,additional_vid3,325
normal/additional_vid3_0326.jpg,normal/normal_01074.jpg,additional_vid3,326
normal/additional_vid3_0327.jpg,normal/normal_01075.jpg,additional_vid3,327
normal/additional_vid3_0328.jpg,normal/normal_01076.jpg,additional_vid3,328
normal/additional_vid3_0329.jpg,normal/normal_01077.jpg,additional_vid3,329
normal/additional_vid3_0330.jpg,normal/normal_01078.jpg,additional_vid3,330
normal/additional_vid3_0331.jpg,normal/normal_01079.jpg,additional_vid3,331
normal/additional_vid3_0332.jpg,normal/normal_01080.jpg,additional_vid3,332
normal/additional_vid3_0333.jpg,normal/normal_01081.jpg,additional_vid3,333
normal/additional_vid3_0334.jpg,normal/normal_01082.jpg,additional_vid3,334
normal/additional_vid3_0335.jpg,normal/normal_01083.jpg,additional_vid3,335
